"REPORT_ID","Unit No","No Of Cas","Veh Reg State","Unit Type","Veh Year","Direction Of Travel","Sex","Age","Lic State","Licence Class","Licence Type","Towing","Unit Movement","Number Occupants","Postcode","Rollover","Fire"
"2019-9584-8/07/2020","01",1,,"Pedal Cycle",,"East","Female","038",,,,,"Straight Ahead","001","5022",,
"2019-9584-8/07/2020","02",0,"SA","Motor Cars - Sedan","2000","South","Male","071","SA","C ","Full","Not Towing","Left Turn","001","5032",,
"2019-9585-8/07/2020","01",0,"SA","Station Wagon","1996","East","Male","050","SA","MRR ","Full","Not Towing","Straight Ahead","001","5008",,
"2019-9585-8/07/2020","02",1,"SA","Motor Cars - Sedan","2010","East","Female","043","SA","C ","Full","Not Towing","Straight Ahead","001","5022",,
"2019-9586-8/07/2020","01",1,"SA","Station Wagon","2004","North","Male","046","SA","MRR ","Full","Not Towing","Straight Ahead","002","5014",,
"2019-9586-8/07/2020","02",0,"SA","Motor Cars - Sedan","2010","South","Female","021","SA","C ","Full","Not Towing","Right Turn","001","5091",,
"2019-9587-8/07/2020","01",0,"SA","Station Wagon","2006","West","Female","073","SA","C ","Full","Not Towing","U Turn","001","5063",,
"2019-9587-8/07/2020","02",0,"SA","Utility","2006","West","Male","024","SA","C ","Full","Not Towing","Straight Ahead","001","5076",,
"2019-9588-8/07/2020","01",0,"SA","Motor Cars - Sedan","1990","South","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Left Turn","003","XXXX",,
"2019-9588-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-9589-8/07/2020","01",0,"SA","Motor Cars - Sedan","2015","South","Female","XXX","SA","C ","Full","Not Towing","Parked","001","5159",,
"2019-9589-8/07/2020","02",0,,"Pedal Cycle",,"South","Male","033",,,,,"Straight Ahead","001","5158",,
"2019-9590-8/07/2020","01",0,"SA","Station Wagon","2005","East","Female","045","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5095",,
"2019-9590-8/07/2020","02",0,"SA","Motor Cars - Sedan","2012","East","Male","047","SA","C ","Full","Not Towing","Straight Ahead","001","5120",,
"2019-9591-8/07/2020","01",0,"SA","Motor Cars - Sedan","2009","North East","Male","032","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5008",,
"2019-9591-8/07/2020","02",0,"SA","Motor Cars - Sedan","2011","North East","Male","027","SA","C ","Full","Not Towing","Straight Ahead","001","5108",,
"2019-9592-8/07/2020","01",1,"SA","Motor Cars - Sedan","2001","South","Male","045","SA","MCR ","Full","Not Towing","Straight Ahead","001","5045",,
"2019-9592-8/07/2020","02",0,"SA","Panel Van","2015","North","Male","062","SA","C ","Full","Not Towing","Right Turn","001","5045",,
"2019-9592-8/07/2020","03",0,"SA","Motor Cars - Sedan","2015","West","Female","039","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5025",,
"2019-9593-8/07/2020","01",0,"SA","Motor Cars - Sedan","2007","West","Female","024","SA","C ","Full","Not Towing","Straight Ahead","001","5015",,
"2019-9593-8/07/2020","02",0,"NSW","Motor Cars - Sedan","XXXX","West","Female","031","SA","C ","Full","Not Towing","Right Turn","001","5007",,
"2019-9594-8/07/2020","01",1,"SA","Motor Cycle","2018","South West","Male","024","SA","MCR ","Full","Not Towing","Straight Ahead","001","5114","Y",
"2019-9595-8/07/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2005","West","Male","025","SA","MRRD","Full","Trailer","UnParking - Parallel","001","5051",,
"2019-9595-8/07/2020","02",0,"SA","Motor Cars - Sedan","2016","West","Male","065","SA","C ","Full","Not Towing","Straight Ahead","001","5162",,
"2019-9596-8/07/2020","01",0,"SA","Utility","2012","South East","Male","055","SA","C R ","Full","Not Towing","Straight Ahead","001","5019",,
"2019-9596-8/07/2020","02",0,"SA","Motor Cars - Sedan","2015","South East","Male","029","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5022",,
"2019-9596-8/07/2020","03",1,"SA","Station Wagon","2000","South East","Female","039","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5011",,
"2019-9597-8/07/2020","01",0,"SA","Motor Cars - Sedan","2016","South West","Female","057","SA","C ","Full","Not Towing","Straight Ahead","001","5092",,
"2019-9597-8/07/2020","02",0,"SA","Station Wagon","2010","South West","Male","054","SA","HR","Full","Not Towing","Stopped on Carriageway","001","5082",,
"2019-9598-8/07/2020","01",0,"SA","Motor Cars - Sedan","2002","West","Male","061","SA","HRR ","Full","Not Towing","Straight Ahead","001","5062",,
"2019-9598-8/07/2020","02",0,"SA","Station Wagon","2017","West","Male","041","SA","C ","Full","Not Towing","Straight Ahead","001","5061",,
"2019-9599-8/07/2020","01",0,"SA","Motor Cars - Sedan","2016","East","Male","044","SA","C ","Full","Not Towing","Entering Private Driveway","001","5047",,
"2019-9599-8/07/2020","02",0,"SA","Motor Cars - Sedan","2018","West","Male","024","SA","C R ","Full","Not Towing","Straight Ahead","002","XXXX",,
"2019-9600-8/07/2020","01",0,"SA","Panel Van","2007","South","Male","021","SA","C ","Provisional 2","Not Towing","U Turn","001","5158",,
"2019-9600-8/07/2020","02",0,"SA","Motor Cycle","2018","South","Male","053","SA","C RD","Full","Not Towing","Straight Ahead","001","5039",,
"2019-9601-8/07/2020","01",0,"SA","Station Wagon","2011","North West","Female","031","SA","C ","Full","Not Towing","Swerving","001","5251",,
"2019-9601-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-9602-8/07/2020","01",0,"SA","Motor Cars - Sedan","2014","West","Female","022","TAS","C ","Full","Not Towing","U Turn","001","5092",,
"2019-9602-8/07/2020","02",0,"SA","Motor Cars - Sedan","1992","West","Male","056","SA","HR","Full","Not Towing","Straight Ahead","001","5047",,
"2019-9603-8/07/2020","01",0,"SA","SEMI TRAILER","2013","South West","Male","073","SA","MC","Full","Trailer","Straight Ahead","001","5110",,
"2019-9603-8/07/2020","02",0,,"Other Inanimate Object",,,,,,,,,,,,,
"2019-9604-8/07/2020","01",0,"SA","Utility","2019","South West","Male","036","SA","C ","Full","Trailer","Straight Ahead","001","5118",,
"2019-9604-8/07/2020","02",0,"SA","OMNIBUS","2001","South West","Female","051","SA","HR","Full","Not Towing","Stopped on Carriageway","019","5162",,
"2019-9605-8/07/2020","01",0,"VIC","Utility","XXXX","South West","Male","025","SA","C ","Full","Not Towing","Straight Ahead","001","5290",,
"2019-9605-8/07/2020","02",0,"SA","Motor Cars - Sedan","2007","South West","Male","028","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5290",,
"2019-9605-8/07/2020","03",0,"SA","Motor Cars - Sedan","2009","South West","Male","068","SA","C R ","Full","Not Towing","Stopped on Carriageway","001","5290",,
"2019-9606-8/07/2020","01",0,"SA","Station Wagon","2004","North","Female","044","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5118",,
"2019-9606-8/07/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-9606-8/07/2020","03",1,"SA","Motor Cars - Sedan","2009","North","Female","039","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5115",,
"2019-9606-8/07/2020","04",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Stopped on Carriageway","001","XXXX",,
"2019-9607-8/07/2020","01",0,"SA","Utility","2012","South East","Male","038","SA","LRR ","Unlicenced","Not Towing","Straight Ahead","001","5204",,
"2019-9607-8/07/2020","02",0,"SA","Light Truck LT 4.5T","1999","North West","Male","036","SA","C ","Full","Not Towing","Straight Ahead","001","5214",,
"2019-9607-8/07/2020","03",0,,"Bridge",,,,,,,,,,,,,
"2019-9607-8/07/2020","04",0,,"Tree",,,,,,,,,,,,,
"2019-9608-8/07/2020","01",0,"SA","Utility","2013","South","Male","064","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5021",,
"2019-9608-8/07/2020","02",0,"SA","Motor Cars - Sedan","1999","South","Female","021","SA","C ","Full","Not Towing","Straight Ahead","001","5033",,
"2019-9609-8/07/2020","01",1,"SA","Utility","2009","North West","Male","053","SA","MR","Full","Not Towing","Right Turn","001","5222",,
"2019-9609-8/07/2020","02",0,"SA","Motor Cars - Sedan","2014","West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Right Turn","001","XXXX",,
"2019-9610-8/07/2020","01",1,"SA","Motor Cars - Sedan","2006","South","Male","052","SA","C ","Probationary","Not Towing","Straight Ahead","001","5126",,
"2019-9610-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-9611-8/07/2020","01",0,"SA","Motor Cycle","1998","North East","Male","033","SA","C R ","Full","Not Towing","Straight Ahead","001","5460","Y",
"2019-9612-8/07/2020","01",1,,"Pedal Cycle",,"South","Male","032",,,,,"Straight Ahead","001","5041",,
"2019-9612-8/07/2020","02",0,"SA","Motor Vehicle - Type Unknown","XXXX","South West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Left Turn","001","XXXX",,
"2019-9613-8/07/2020","01",0,"SA","Station Wagon","2011","North","Female","032","UNKNOWN","XX","Unknown","Not Towing","Stopped on Carriageway","002","XXXX",,
"2019-9613-8/07/2020","02",0,"SA","Utility","2018","North","Male","028","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","5165",,
"2019-9614-8/07/2020","01",0,"SA","Light Truck LT 4.5T","1998","West","Male","XXX","SA","C ","Probationary","Not Towing","Straight Ahead","001","5114",,
"2019-9614-8/07/2020","02",1,"SA","Motor Cycle","2008","East","Male","028","SA","C RD","Learners","Not Towing","Right Turn","001","5085",,
"2019-9615-8/07/2020","01",0,"SA","Station Wagon","2015","North East","Female","066","SA","C ","Full","Not Towing","Entering Private Driveway","001","5161",,
"2019-9615-8/07/2020","02",0,"SA","Motor Cars - Sedan","2012","North East","Female","045","SA","C ","Full","Not Towing","Straight Ahead","001","5161",,
"2019-9616-8/07/2020","01",1,,"Pedal Cycle",,"South","Male","060",,,,,"Straight Ahead","001","5031","Y",
"2019-9617-8/07/2020","01",2,"VIC","Motor Cars - Sedan","2007","West","Male","024","SA","C ","Full","Not Towing","Swerving","002","5082",,
"2019-9617-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-9618-8/07/2020","01",0,"SA","Other Defined Special Vehicle","2018","North West","Male","030","SA","HC","Full","Not Towing","Stopped on Carriageway","001","5007",,
"2019-9618-8/07/2020","02",0,"SA","Motor Cars - Sedan","2013","North West","Female","065","SA","C ","Full","Not Towing","Straight Ahead","001","5255",,
"2019-9619-8/07/2020","01",0,"SA","Station Wagon","1994","North","Male","021","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","5035",,
"2019-9619-8/07/2020","02",0,"SA","Station Wagon","2013","North","Male","035","UNKNOWN","XX","Unknown","Not Towing","Stopped on Carriageway","001","5085",,
"2019-9620-8/07/2020","01",0,"SA","Motor Cars - Sedan","2015","North East","Male","024","SA","C ","Full","Not Towing","Straight Ahead","001","5109",,
"2019-9620-8/07/2020","02",0,"SA","Station Wagon","2008","North East","Male","XXX","SA","C ","Provisional 2","Not Towing","UnParking - Parallel","002","5113",,
"2019-9621-8/07/2020","01",0,"SA","Motor Cars - Sedan","2005","East","Female","083","SA","C ","Full","Not Towing","Straight Ahead","001","5095",,
"2019-9621-8/07/2020","02",1,"SA","Scooter","2012","North","Male","073","SA","C R ","Full","Not Towing","Right Turn","001","5085",,
"2019-9622-8/07/2020","01",0,"SA","Station Wagon","2015","South East","Male","022","SA","C ","Full","Not Towing","Straight Ahead","001","5096",,
"2019-9622-8/07/2020","02",0,"SA","Motor Cars - Sedan","1998","South East","Male","055","SA","C ","Full","Not Towing","Straight Ahead","001","5098",,
"2019-9623-8/07/2020","01",0,"SA","Station Wagon","2013","South","Female","045","SA","MR","Full","Not Towing","Right Turn","001","5125",,
"2019-9623-8/07/2020","02",0,"SA","Motor Cars - Sedan","2009","West","Female","044","SA","MRR ","Full","Not Towing","Straight Ahead","001","5242",,
"2019-9624-8/07/2020","01",0,"SA","Station Wagon","2008","East","Male","061","SA","C ","Full","Trailer","Stopped on Carriageway","001","5086",,
"2019-9624-8/07/2020","02",0,"SA","Motor Cars - Sedan","2007","East","Male","018","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5098",,
"2019-9625-8/07/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","1999","South","Male","019","SA","HR","Full","Not Towing","Straight Ahead","001","5095",,
"2019-9625-8/07/2020","02",0,"SA","Motor Cars - Sedan","2010","West","Female","060","SA","C ","Full","Not Towing","Left Turn","002","5098",,
"2019-9626-8/07/2020","01",0,"SA","Motor Cars - Sedan","2007","West","Female","024","SA","C ","Provisional 2","Not Towing","Straight Ahead","002","5093",,
"2019-9626-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-9627-8/07/2020","01",0,"SA","Motor Cars - Sedan","2016","North West","Male","022","SA","C ","Full","Not Towing","Right Turn","001","5109",,
"2019-9627-8/07/2020","02",0,"SA","Utility","1999","South West","Male","051","QLD","C R ","Full","Not Towing","Straight Ahead","002","4300",,
"2019-9628-8/07/2020","01",0,"SA","Motor Cars - Sedan","2017","North","Female","032","SA","C ","Disqualified","Not Towing","Stopped on Carriageway","002","5012",,
"2019-9628-8/07/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2008","North","Male","XXX","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","5021",,
"2019-9629-8/07/2020","01",2,"SA","Station Wagon","2014","North East","Female","024","SA","C ","Full","Not Towing","Straight Ahead","002","5114",,
"2019-9629-8/07/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2006","South West","Male","028","SA","HR","Full","Trailer","Right Turn","001","5116",,
"2019-9630-8/07/2020","01",0,"SA","SEMI TRAILER","2000","South","Male","044","SA","HC","Full","Not Towing","Swerving","001","5023",,
"2019-9630-8/07/2020","02",0,"SA","Motor Cars - Sedan","2005","South","Female","084","SA","C ","Full","Not Towing","Straight Ahead","002","5159",,
"2019-9631-8/07/2020","01",1,,"Pedal Cycle",,"West","Male","008",,,,,"Straight Ahead","001","5085","Y",
"2019-9632-8/07/2020","01",0,"SA","SEMI TRAILER","2010","North East","Male","064","SA","HCR ","Full","Trailer","Straight Ahead","001","5082",,
"2019-9632-8/07/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-9633-8/07/2020","01",0,"SA","Station Wagon","1997","South East","Male","023","SA","C ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2019-9633-8/07/2020","02",0,,"Animal - Wild",,,,,,,,,,,,,
"2019-9634-8/07/2020","01",0,,"Pedal Cycle",,"North","Male","025",,,,,"Straight Ahead","001","5118",,
"2019-9634-8/07/2020","02",0,"SA","Motor Cars - Sedan","2014","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Left Turn","001","XXXX",,
"2019-9635-8/07/2020","01",0,"SA","Motor Cars - Sedan","2011","North","Female","059","SA","C ","Full","Not Towing","Straight Ahead","001","5108",,
"2019-9635-8/07/2020","02",0,"SA","Motor Cars - Sedan","2009","North","Male","019","SA","C ","Provisional 1 ","Not Towing","Swerving","001","5108",,
"2019-9636-8/07/2020","01",0,"SA","OMNIBUS","2002","East","Male","049","SA","HR","Full","Not Towing","Swerving","012","5158",,
"2019-9636-8/07/2020","02",0,"SA","Motor Cars - Sedan","XXXX","East",,,,,,"Unknown","Parked","000",,,
"2019-9637-8/07/2020","01",0,"SA","Motor Cars - Sedan","2009","South West","Female","027","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5096",,
"2019-9637-8/07/2020","02",0,"SA","Motor Cars - Sedan","2016","South West","Female","048","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5125",,
"2019-9637-8/07/2020","03",0,"SA","Utility","2018","South West","Female","028","SA","C ","Full","Not Towing","Stopped on Carriageway","002","XXXX",,
"2019-9638-8/07/2020","01",2,"SA","Motor Cars - Sedan","2018","North","Male","018","UNKNOWN","XX","Unknown","Not Towing","Left Turn","002","5173",,
"2019-9638-8/07/2020","02",0,"SA","Motor Vehicle - Type Unknown","XXXX","West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-9638-8/07/2020","03",0,,"Sign Post",,,,,,,,,,,,,
"2019-9639-8/07/2020","01",0,"SA","Motor Cars - Sedan","2004","South","Male","031","SA","C ","Full","Not Towing","Straight Ahead","001","5092",,
"2019-9639-8/07/2020","02",0,"SA","Motor Cars - Sedan","2003","North","Male","025","O/S","C ","Full","Not Towing","Right Turn","001","5081",,
"2019-9640-8/07/2020","01",2,"SA","Motor Cars - Sedan","2004","South","Male","027","SA","C ","Full","Not Towing","Straight Ahead","003","5012",,
"2019-9640-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-9641-8/07/2020","01",0,"SA","Motor Cars - Sedan","2001","South West","Female","029","UNKNOWN","C ","Full","Not Towing","Right Turn","001","5087",,
"2019-9641-8/07/2020","02",0,"SA","Motor Cars - Sedan","2017","North East","Male","020","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5089",,
"2019-9641-8/07/2020","03",0,,"Pole - not Stobie",,,,,,,,,,,,,
"2019-9642-8/07/2020","01",0,"SA","Utility","2015","North","Female","032","SA","C ","Full","Not Towing","Straight Ahead","003","5014",,
"2019-9642-8/07/2020","02",0,"VIC","BDOUBLE - ROAD TRAIN","2013","South","Male","027","VIC","MC","Full",,"Right Turn","001","XXXX",,
"2019-9643-8/07/2020","01",0,"SA","Utility","2013","East","Male","043","SA","C ","Full","Not Towing","Straight Ahead","001","5154",,
"2019-9643-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-9644-8/07/2020","01",1,"SA","Utility","2017","North East","Male","025","SA","C ","Full","Not Towing","Straight Ahead","001","5244",,
"2019-9644-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-9645-8/07/2020","01",1,"SA","Motor Cycle","2001","North","Male","052","SA","HRR ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2019-9645-8/07/2020","02",0,,"Animal - Wild",,,,,,,,,,,,,
"2019-9646-8/07/2020","01",1,,"Pedal Cycle",,"South West","Male","030",,,,,"Straight Ahead","001","5074","Y",
"2019-9647-8/07/2020","01",0,"SA","Motor Cars - Sedan","2003","East","Male","023","SA","C ","Full","Not Towing","Straight Ahead","001","5173",,
"2019-9647-8/07/2020","02",0,"SA","Station Wagon","2011","East",,,,,,"Unknown","Parked","000",,,
"2019-9648-8/07/2020","01",1,"SA","Station Wagon","2008","South East","Female","086","SA","C ","Full","Not Towing","Straight Ahead","001","5341",,
