"REPORT_ID","Unit No","No Of Cas","Veh Reg State","Unit Type","Veh Year","Direction Of Travel","Sex","Age","Lic State","Licence Class","Licence Type","Towing","Unit Movement","Number Occupants","Postcode","Rollover","Fire"
"2018-3657-17/01/2020","02",0,"SA","Motor Cars - Sedan","2005","West","Male","022","SA","C ","Provisional 2","Not Towing","Right Turn","001","5012",,
"2018-3658-17/01/2020","01",0,"SA","Motor Cars - Sedan","1996","South West","Female","018","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5352",,
"2018-3658-17/01/2020","02",0,"SA","Utility","2017","South West","Male","046","SA","MR","Full","Not Towing","U Turn","001","5352",,
"2018-3659-17/01/2020","01",1,,"Pedal Cycle",,"South","Male","039",,,,,"Straight Ahead","001","5061",,
"2018-3659-17/01/2020","02",0,"SA","Station Wagon","2008","South","Male","031","SA","C ","Full","Not Towing","Swerving","001","5061",,
"2018-3660-17/01/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2008","South","Male","035","SA","MR","Full","Not Towing","Straight Ahead","001","5018",,
"2018-3660-17/01/2020","02",0,"SA","Utility","1995","South",,,,,,"Unknown","Parked","000",,,
"2018-3661-17/01/2020","01",1,"SA","Motor Cars - Sedan","2011","North","Female","027","SA","C RD","Full","Not Towing","Straight Ahead","001","5038",,
"2018-3661-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-3662-17/01/2020","01",0,"SA","Motor Cars - Sedan","2005","South","Male","037","SA","C ","Full","Not Towing","Straight Ahead","001","5083",,
"2018-3662-17/01/2020","02",1,"SA","Station Wagon","2017","South","Female","059","SA","C ","Full","Not Towing","Straight Ahead","001","5107",,
"2018-3663-17/01/2020","01",1,"SA","Utility","2013","South","Female","047","SA","C ","Full","Not Towing","Right Turn","001","5042",,
"2018-3663-17/01/2020","02",0,"SA","Motor Cars - Sedan","2011","North","Male","021","SA","C ","Full","Not Towing","Straight Ahead","002","5042",,
"2018-3664-17/01/2020","01",0,"SA","OMNIBUS","2012","East","Male","058","SA","HR","Full","Not Towing","Straight Ahead","001","XXXX",,
"2018-3664-17/01/2020","02",0,"SA","Motor Cars - Sedan","2007","East","Female","020","SA","C ","Full","Not Towing","Straight Ahead","001","5033",,
"2018-3665-17/01/2020","01",0,"SA","Station Wagon","1996","North","Male","056","SA","C ","Full","Not Towing","Straight Ahead","001","5076",,
"2018-3665-17/01/2020","02",0,"SA","Motor Cars - Sedan","2011","East","Male","076","SA","C ","Full","Not Towing","Left Turn","001","5075",,
"2018-3666-17/01/2020","01",1,"SA","Motor Cars - Sedan","2008","South East","Male","021","SA","C ","Full","Not Towing","Straight Ahead","001","5360",,
"2018-3666-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-3667-17/01/2020","01",0,"SA","Utility","2006","East","Male","019","SA","C ","Provisional 2","Not Towing","Swerving","001","5165",,
"2018-3667-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-3668-17/01/2020","01",0,"SA","Motor Cars - Sedan","2014","West","Female","021","SA","C ","Full","Not Towing","Straight Ahead","001","5044",,
"2018-3668-17/01/2020","02",0,"SA","Motor Cars - Sedan","2010","East","Unknown","XXX","SA","C ","Full","Not Towing","Right Turn","001","5072",,
"2018-3669-17/01/2020","01",0,"SA","OMNIBUS","2015","North","Male","064","SA","HR","Full","Not Towing","Straight Ahead","001","5021",,
"2018-3669-17/01/2020","02",0,"VIC","Motor Vehicle - Type Unknown","XXXX","North","Female","XXX","VIC","C ","Full","Not Towing","Overtaking - on Right","001","XXXX",,
"2018-3670-17/01/2020","01",0,"SA","SEMI TRAILER","2008","South","Male","XXX","SA","HC","Full","Trailer","Stopped on Carriageway","001","5098",,
"2018-3670-17/01/2020","02",0,"SA","Motor Cars - Sedan","2000","South","Female","018","SA","C ","Learners","Not Towing","Straight Ahead","002","5153",,
"2018-3671-17/01/2020","01",0,"SA","SEMI TRAILER","2003","East","Male","064","SA","MCR ","Full","Trailer","Straight Ahead","001","5250",,
"2018-3671-17/01/2020","02",0,,"Pole - not Stobie",,,,,,,,,,,,,
"2018-3672-17/01/2020","01",0,"SA","Motor Cars - Sedan","2004","South East","Male","078","SA","C ","Full","Not Towing","Leaving Private Driveway","001","5031",,
"2018-3672-17/01/2020","02",0,"SA","Other Defined Special Vehicle","2008","South West","Male","056","SA","HCR ","Full","Not Towing","Reversing","001","5373",,
"2018-3673-17/01/2020","01",0,"SA","Motor Cars - Sedan","2005","South West","Female","021","SA","C ","Full","Not Towing","Right Turn","001","5091",,
"2018-3673-17/01/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Left Turn","001","XXXX",,
"2018-3674-17/01/2020","01",0,"SA","Station Wagon","2009","South","Male","056","SA","C ","Full","Not Towing","Straight Ahead","001","5017",,
"2018-3674-17/01/2020","02",0,"SA","Motor Cars - Sedan","2015","West","Male","048","SA","C ","Full","Not Towing","Right Turn","002","5018",,
"2018-3675-17/01/2020","01",0,"SA","Station Wagon","2004","North","Male","032","SA","C ","Full","Not Towing","Straight Ahead","001","5010",,
"2018-3675-17/01/2020","02",0,"SA","Motor Cars - Sedan","2006","East","Male","019","SA","C ","Provisional 1 ","Not Towing","Right Turn","001","5009",,
"2018-3676-17/01/2020","01",0,"SA","Motor Cars - Sedan","1998","East","Male","055","SA","C ","Full","Not Towing","Parking - Parallel","001","5000",,
"2018-3676-17/01/2020","02",0,,"Pedestrian on Road",,"North","Unknown","XXX",,,,,"Walking on Road",,"XXXX",,
"2018-3677-17/01/2020","01",0,"SA","Motor Cars - Sedan","2014","East","Male","044","SA","C ","Full","Not Towing","Straight Ahead","001","5461",,
"2018-3677-17/01/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2016","East","Male","057","SA","HC","Full","Not Towing","Straight Ahead","001","5554",,
"2018-3678-17/01/2020","01",0,"SA","Motor Cars - Sedan","2013","North East","Female","026","SA","C ","Full","Not Towing","Straight Ahead","001","5251",,
"2018-3678-17/01/2020","02",1,,"Pedestrian on Road",,"South","Male","015",,,,,"Crossing without Control",,"5008",,
"2018-3679-17/01/2020","01",0,"SA","Utility","2015","North","Male","XXX","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5251",,
"2018-3679-17/01/2020","02",0,"SA","Motor Cars - Sedan","1999","North","Unknown","XXX","SA","C ","Full","Not Towing","Straight Ahead","001","5163",,
"2018-3680-17/01/2020","01",0,"SA","Motor Cars - Sedan","2011","South","Unknown","XXX","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5127",,
"2018-3680-17/01/2020","02",0,"SA","Motor Cars - Sedan","2010","South","Female","035","SA","C ","Full","Not Towing","Straight Ahead","003","5161",,
"2018-3681-17/01/2020","01",1,"SA","Station Wagon","2009","South","Male","024","SA","C ","Full","Not Towing","Straight Ahead","002","5116",,
"2018-3681-17/01/2020","02",0,"SA","Motor Cars - Sedan","2017","South","Female","029","SA","C ","Full","Not Towing","Straight Ahead","001","5095",,
"2018-3682-17/01/2020","01",0,"SA","Motor Cars - Sedan","2012","North","Female","066","SA","C ","Full","Not Towing","Straight Ahead","001","5211",,
"2018-3682-17/01/2020","02",0,"SA","Motor Cars - Sedan","2009","North","Female","034","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5035",,
"2018-3682-17/01/2020","03",0,"SA","Motor Cars - Sedan","2003","North","Male","028","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5047",,
"2018-3683-17/01/2020","01",0,"SA","Station Wagon","2005","South East","Female","030","SA","C ","Full","Not Towing","Swerving","001","5007",,
"2018-3683-17/01/2020","02",0,"SA","OMNIBUS","2006","South East","Male","055","SA","HR","Full","Not Towing","Straight Ahead","001","5031",,
"2018-3684-17/01/2020","01",0,"SA","Station Wagon","2017","North","Male","037","SA","C ","Full","Not Towing","Straight Ahead","001","5086",,
"2018-3684-17/01/2020","02",0,"SA","Station Wagon","2014","East","Male","035","SA","C ","Full","Not Towing","Right Turn","001","5038",,
"2018-3685-17/01/2020","01",1,"SA","Taxi Cab","2011","South East","Male","035","SA","C ","Full","Not Towing","Straight Ahead","002","5023",,
"2018-3686-17/01/2020","01",1,"SA","Motor Cars - Sedan","2004","North East","Female","027","SA","C R ","Full","Not Towing","Stopped on Carriageway","003","5113",,
"2018-3686-17/01/2020","02",0,"SA","Panel Van","2005","North East","Male","038","SA","C ","Full","Not Towing","Straight Ahead","001","5114",,
"2018-3687-17/01/2020","01",2,"SA","Motor Cars - Sedan","2018","South West","Male","062","SA","C ","Full","Not Towing","Straight Ahead","002","5095",,
"2018-3687-17/01/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2004","North East","Male","053","SA","MR","Full","Not Towing","Straight Ahead","001","5112",,
"2018-3688-17/01/2020","01",0,"SA","Station Wagon","2007","South West","Male","062","SA","C ","Full","Not Towing","Straight Ahead","002","XXXX",,
"2018-3688-17/01/2020","02",0,"SA","OMNIBUS","2009","North East","Male","044","SA","HR","Full","Not Towing","Straight Ahead","001","5072",,
"2018-3688-17/01/2020","03",0,,"Other Inanimate Object",,,,,,,,,,,,,
"2018-3689-17/01/2020","01",1,"SA","Motor Cars - Sedan","2002","North","Male","024","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5341","Y",
"2018-3690-17/01/2020","01",1,"SA","Station Wagon","2013","South","Male","047","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5159",,
"2018-3690-17/01/2020","02",0,"SA","Motor Cars - Sedan","1999","South","Female","061","SA","C ","Full","Not Towing","Straight Ahead","001","5046",,
"2018-3691-17/01/2020","01",0,"SA","Panel Van","2012","North","Male","058","SA","C ","Full","Not Towing","Right Turn","001","5084",,
"2018-3691-17/01/2020","02",1,"SA","Motor Cars - Sedan","2005","North","Female","029","SA","C ","Full","Not Towing","Straight Ahead","001","5087",,
"2018-3692-17/01/2020","01",0,"SA","Station Wagon","2017","South","Female","037","SA","C ","Full","Not Towing","Straight Ahead","001","5068",,
"2018-3692-17/01/2020","02",1,,"Pedal Cycle",,"South","Male","033",,,,,"Straight Ahead","001","5070",,
"2018-3693-17/01/2020","01",1,"SA","Utility","2004","North East","Male","059","SA","C ","Full","Not Towing","Stopped on Carriageway","001","XXXX",,
"2018-3693-17/01/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2013","North East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-3694-17/01/2020","01",1,"SA","Motor Cars - Sedan","2000","East","Male","039","SA","C ","Learners","Not Towing","Straight Ahead","001","5168",,
"2018-3694-17/01/2020","02",0,"SA","Station Wagon","2001","West",,,,,,"Unknown","Parked","000",,,
"2018-3694-17/01/2020","03",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","West",,,,,,"Unknown","Parked","000",,,
"2018-3695-17/01/2020","01",0,"SA","Station Wagon","2013","East","Male","045","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5096",,
"2018-3695-17/01/2020","02",0,"SA","Motor Cars - Sedan","2016","East","Male","032","SA","C R ","Full","Not Towing","Straight Ahead","001","5033",,
"2018-3695-17/01/2020","03",0,"SA","Motor Cars - Sedan","2011","East","Male","022","SA","C ","Full","Not Towing","Straight Ahead","001","5138",,
"2018-3696-17/01/2020","01",0,"SA","Motor Cars - Sedan","2000","South West","Male","020","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5083",,
"2018-3696-17/01/2020","02",1,"SA","Motor Cars - Sedan","2007","South West","Female","023","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5061",,
"2018-3696-17/01/2020","03",0,"SA","Motor Cars - Sedan","1998","South West","Male","029","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5092",,
"2018-3696-17/01/2020","04",0,"SA","Station Wagon","2005","South West","Female","028","UNKNOWN","XX","Unknown","Not Towing","Stopped on Carriageway","001","5082",,
"2018-3697-17/01/2020","01",0,"SA","Motor Cars - Sedan","2004","North East","Female","042","SA","C ","Full","Not Towing","Straight Ahead","002","5609",,
"2018-3697-17/01/2020","02",0,"SA","Motor Cars - Sedan","1992","North East","Male","038","SA","C ","Full","Not Towing","Left Turn","002","5608",,
"2018-3697-17/01/2020","03",0,"SA","Utility","2009","South East","Female","066","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5600",,
"2018-3698-17/01/2020","01",0,"SA","Panel Van","2015","South","Male","047","SA","C ","Full","Not Towing","Straight Ahead","001","5233",,
"2018-3698-17/01/2020","02",0,"SA","Station Wagon","2013","South",,,,,,"Not Towing","Parked","000",,,
"2018-3699-17/01/2020","01",0,"SA","Station Wagon","1999","North","Male","021","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5047",,
"2018-3699-17/01/2020","02",0,"SA","Station Wagon","2003","South",,,,,,"Unknown","Parked","000",,,
"2018-3700-17/01/2020","01",0,"SA","Motor Cars - Sedan","2000","South West","Female","045","SA","C ","Full","Not Towing","Right Turn","002","5290",,
"2018-3700-17/01/2020","02",0,"SA","Utility","2002","South East","Male","047","SA","C ","Full","Not Towing","Straight Ahead","001","5290",,
"2018-3701-17/01/2020","01",0,"SA","Station Wagon","2004","East","Male","058","SA","C ","Full","Not Towing","Straight Ahead","001","5041","Y",
"2018-3702-17/01/2020","01",1,"SA","Utility","2008","South East","Male","042","VIC","HR","Full","Not Towing","Straight Ahead","001","3300",,
"2018-3702-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-3703-17/01/2020","01",0,"SA","Utility","2010","South","Male","031","SA","C ","Full","Not Towing","Straight Ahead","002","5047",,
"2018-3703-17/01/2020","02",0,"SA","Utility","2008","East","Male","027","SA","C ","Provisional 2","Not Towing","Right Turn","001","5024",,
"2018-3704-17/01/2020","01",0,"SA","Motor Cars - Sedan","2016","East","Female","036","SA","C ","Full","Not Towing","Entering Private Driveway","001","5116",,
"2018-3704-17/01/2020","02",1,,"Pedal Cycle",,"West","Male","048",,,,,"Straight Ahead","001","5068",,
"2018-3705-17/01/2020","01",0,"SA","Motor Cars - Tourer","2018","East","Male","058","SA","C R ","Full","Not Towing","Straight Ahead","002","5245",,
"2018-3705-17/01/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2018-3706-17/01/2020","01",0,"SA","Station Wagon","1998","South East","Female","023","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5115",,
"2018-3706-17/01/2020","02",0,"SA","SEMI TRAILER","2012","South East","Unknown","XXX","SA","HC","Full","Trailer","Right Turn","001","5038",,
"2018-3707-17/01/2020","01",0,,"Pedal Cycle",,"South West","Female","036",,,,,"Straight Ahead","001","XXXX",,
"2018-3707-17/01/2020","02",0,,"Pedal Cycle",,"South West","Unknown","XXX",,,,,"Straight Ahead","001","XXXX",,
"2018-3708-17/01/2020","01",0,"SA","Motor Cars - Sedan","2008","North","Female","021","SA","C ","Full","Not Towing","Straight Ahead","002","5159",,
"2018-3708-17/01/2020","02",0,"QLD","Motor Vehicle - Type Unknown","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-3709-17/01/2020","01",0,"SA","Station Wagon","2006","North East","Male","029","SA","C ","Provisional 2","Not Towing","U Turn","001","5049",,
"2018-3709-17/01/2020","02",0,"SA","Utility","2013","North East","Male","055","SA","C ","Full","Not Towing","Straight Ahead","001","5032",,
"2018-3710-17/01/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2016","North East","Unknown","XXX","UNKNOWN","XX","Unknown","Trailer","Straight Ahead","001","XXXX",,
"2018-3710-17/01/2020","02",0,"SA","Motor Cars - Sedan","2017","North East","Male","048","SA","C ","Full","Not Towing","Straight Ahead","001","5017",,
"2018-3710-17/01/2020","03",0,,"Other Inanimate Object",,,,,,,,,,,,,
"2018-3711-17/01/2020","01",0,"SA","Station Wagon","1996","South","Female","034","SA","C ","Full","Not Towing","Right Turn","001","5019",,
"2018-3711-17/01/2020","02",0,"SA","Taxi Cab","2011","North","Male","047","SA","C ","Full","Not Towing","Right Turn","002","5162",,
"2018-3712-17/01/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2012","North East","Male","053","SA","HR","Full","Trailer","Straight Ahead","001","5244",,
"2018-3712-17/01/2020","02",0,"SA","Station Wagon","2013","South East","Female","041","SA","C ","Full","Not Towing","Right Turn","004","5241",,
"2018-3713-17/01/2020","01",0,"SA","Motor Cars - Sedan","2007","South East","Female","025","SA","C ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2018-3713-17/01/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","South West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Right Turn","001","XXXX",,
"2018-3714-17/01/2020","01",0,"SA","Motor Cars - Sedan","2006","North West","Male","065","SA","C ","Full","Not Towing","Left Turn","001","5107",,
"2018-3714-17/01/2020","02",0,"SA","Motor Cars - Sedan","2000","North West","Female","059","SA","C ","Full","Not Towing","Straight Ahead","001","5012",,
"2018-3715-17/01/2020","01",0,"SA","Motor Cars - Sedan","1998","North East","Female","080","SA","C ","Full","Not Towing","Straight Ahead","002","5076",,
"2018-3715-17/01/2020","02",0,"SA","Motor Cars - Sedan","2004","South West","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Right Turn","001","5038",,
"2018-3716-17/01/2020","01",0,"SA","Motor Cars - Sedan","2001","East","Male","023","SA","C ","Full","Not Towing","Left Turn","001","5070",,
"2018-3716-17/01/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2017","East","Male","055","SA","HC","Full","Not Towing","Straight Ahead","001","5013",,
"2018-3717-17/01/2020","01",0,"SA","Motor Cars - Sedan","2000","East","Male","062","SA","C ","Provisional 2","Not Towing","Left Turn","001","XXXX",,
"2018-3717-17/01/2020","02",0,"SA","Motor Cars - Sedan","2010","North",,,,,,"Not Towing","Parked","000",,,
"2018-3718-17/01/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2012","North West","Male","054","SA","HC","Full","Trailer","Straight Ahead","001","5013","Y",
"2018-3719-17/01/2020","01",1,"SA","Motor Cars - Sedan","2003","South","Male","029","SA","C ","Full","Not Towing","Straight Ahead","002","5013",,
